j,# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
3100541,01/09/2022 06:49:44,Class A,230352000,57.779315000000004,10.881097,Under way using engine,0.0,14.1,124.9,130.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3100838,01/09/2022 06:49:46,Class A,230352000,57.77924300000001,10.881297,Under way using engine,0.0,14.1,125.1,130.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3101168,01/09/2022 06:49:48,Class A,230352000,57.779128,10.881594999999999,Under way using engine,0.0,14.1,125.7,130.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3101372,01/09/2022 06:49:50,Class A,230352000,57.779087,10.881692999999999,Under way using engine,0.0,14.1,125.8,130.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3101662,01/09/2022 06:49:51,Class A,230352000,57.77901,10.881892,Under way using engine,0.0,14.1,126.1,130.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3102016,01/09/2022 06:49:54,Class A,230352000,57.778932999999995,10.882088000000001,Under way using engine,0.0,14.1,126.2,131.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3102304,01/09/2022 06:49:56,Class A,230352000,57.778856999999995,10.882285000000001,Under way using engine,0.0,14.1,126.4,131.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3102665,01/09/2022 06:49:58,Class A,230352000,57.778856999999995,10.882285000000001,Under way using engine,0.0,14.1,126.4,131.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3102864,01/09/2022 06:50:00,Class A,230352000,57.778696999999994,10.882675,Under way using engine,0.0,14.1,127.2,131.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3103760,01/09/2022 06:50:06,Class A,230352000,57.778415,10.883348,Under way using engine,0.0,14.1,127.9,132.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3104458,01/09/2022 06:50:11,Class A,230352000,57.778213,10.883823,Under way using engine,0.0,14.1,129.1,132.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3105295,01/09/2022 06:50:17,Class A,230352000,57.778003000000005,10.884292,Under way using engine,0.0,14.1,129.7,132.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3106282,01/09/2022 06:50:24,Class A,230352000,57.777713,10.884948,Under way using engine,0.0,14.1,130.1,132.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3107083,01/09/2022 06:50:30,Class A,230352000,57.777457,10.885508,Under way using engine,0.0,14.1,130.1,132.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3107928,01/09/2022 06:50:36,Class A,230352000,57.777205,10.886068,Under way using engine,0.0,14.1,130.2,132.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3108676,01/09/2022 06:50:41,Class A,230352000,57.77699200000001,10.886532,Under way using engine,0.0,14.1,130.3,132.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3109692,01/09/2022 06:50:48,Class A,230352000,57.77665699999999,10.88728,Under way using engine,0.0,14.1,130.3,132.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3110549,01/09/2022 06:50:54,Class A,230352000,57.77644300000001,10.887747000000001,Under way using engine,0.0,14.1,130.3,131.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3111360,01/09/2022 06:51:00,Class A,230352000,57.776187,10.888307000000001,Under way using engine,0.0,14.1,130.3,131.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3112277,01/09/2022 06:51:06,Class A,230352000,57.775893,10.888962,Under way using engine,0.0,14.1,130.2,131.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3112977,01/09/2022 06:51:11,Class A,230352000,57.77568,10.889432000000001,Under way using engine,0.0,14.2,130.1,131.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3113796,01/09/2022 06:51:17,Class A,230352000,57.77547,10.889902000000001,Under way using engine,0.0,14.2,129.8,131.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3114799,01/09/2022 06:51:24,Class A,230352000,57.775177,10.890562,Under way using engine,0.0,14.2,129.9,130.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3115603,01/09/2022 06:51:30,Class A,230352000,57.774925,10.89113,Under way using engine,0.0,14.2,129.2,130.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3116398,01/09/2022 06:51:35,Class A,230352000,57.774680000000004,10.891708,Under way using engine,0.0,14.2,128.5,131.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3117201,01/09/2022 06:51:41,Class A,230352000,57.774475,10.892192999999999,Under way using engine,0.0,14.2,128.0,131.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3118207,01/09/2022 06:51:48,Class A,230352000,57.77415,10.892968,Under way using engine,0.0,14.2,128.3,132.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3119058,01/09/2022 06:51:54,Class A,230352000,57.773943,10.893448,Under way using engine,0.0,14.2,128.8,133.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3119281,01/09/2022 06:51:55,Class A,230352000,57.77386,10.89364,Under way using engine,0.0,14.2,128.9,133.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3119755,01/09/2022 06:51:59,Class A,230352000,57.773734999999995,10.893928,Under way using engine,0.0,14.2,129.4,134.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3120119,01/09/2022 06:52:02,Class A,230352000,57.773607999999996,10.894212,Under way using engine,0.0,14.2,129.8,134.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3120407,01/09/2022 06:52:04,Class A,230352000,57.773525,10.894397999999999,Under way using engine,0.0,14.2,130.2,134.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3120756,01/09/2022 06:52:06,Class A,230352000,57.773394999999994,10.894678,Under way using engine,0.0,14.2,130.6,134.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3120918,01/09/2022 06:52:07,Class A,230352000,57.773353,10.894772,Under way using engine,0.0,14.2,130.7,134.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3121206,01/09/2022 06:52:09,Class A,230352000,57.773265,10.894958,Under way using engine,0.0,14.2,130.7,135.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3121449,01/09/2022 06:52:11,Class A,230352000,57.77318199999999,10.895143,Under way using engine,0.0,14.2,130.7,135.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3121802,01/09/2022 06:52:14,Class A,230352000,57.773093,10.89533,Under way using engine,0.0,14.2,130.9,135.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3122109,01/09/2022 06:52:16,Class A,230352000,57.773005000000005,10.895515,Under way using engine,0.0,14.2,131.3,135.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3122274,01/09/2022 06:52:17,Class A,230352000,57.772963,10.895607,Under way using engine,0.0,14.2,131.7,135.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3122609,01/09/2022 06:52:20,Class A,230352000,57.772830000000006,10.895878,Under way using engine,0.0,14.2,132.1,135.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3123173,01/09/2022 06:52:23,Class A,230352000,57.77265500000001,10.896241999999999,Under way using engine,0.0,14.2,132.3,135.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3124054,01/09/2022 06:52:30,Class A,230352000,57.772388,10.896787,Under way using engine,0.0,14.2,132.4,135.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3124848,01/09/2022 06:52:35,Class A,230352000,57.772119999999994,10.897327,Under way using engine,0.0,14.2,132.8,135.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3125651,01/09/2022 06:52:41,Class A,230352000,57.771894999999994,10.897778,Under way using engine,0.0,14.2,132.8,135.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3126610,01/09/2022 06:52:48,Class A,230352000,57.77158299999999,10.898407,Under way using engine,0.0,14.2,132.9,135.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3127501,01/09/2022 06:52:54,Class A,230352000,57.771315,10.898947,Under way using engine,0.0,14.2,132.8,135.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3128242,01/09/2022 06:52:59,Class A,230352000,57.771094999999995,10.899398,Under way using engine,0.0,14.2,132.8,135.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3129248,01/09/2022 06:53:06,Class A,230352000,57.770737,10.90012,Under way using engine,0.0,14.2,132.7,135.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3129952,01/09/2022 06:53:11,Class A,230352000,57.770515,10.900572,Under way using engine,0.0,14.2,132.7,135.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3130817,01/09/2022 06:53:17,Class A,230352000,57.770247999999995,10.901113,Under way using engine,0.0,14.2,132.6,135.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3131693,01/09/2022 06:53:23,Class A,230352000,57.769980000000004,10.901655,Under way using engine,0.0,14.2,132.6,135.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3132587,01/09/2022 06:53:30,Class A,230352000,57.769713,10.9022,Under way using engine,0.0,14.2,132.3,135.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3133375,01/09/2022 06:53:35,Class A,230352000,57.76945,10.902743,Under way using engine,0.0,14.2,132.5,135.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3134230,01/09/2022 06:53:41,Class A,230352000,57.769183,10.903288,Under way using engine,0.0,14.2,132.2,135.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3135158,01/09/2022 06:53:48,Class A,230352000,57.768917,10.903830000000001,Under way using engine,0.0,14.2,132.9,135.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3135987,01/09/2022 06:53:53,Class A,230352000,57.76865,10.904377,Under way using engine,0.0,14.2,132.2,135.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3136762,01/09/2022 06:53:59,Class A,230352000,57.768428,10.904832,Under way using engine,0.0,14.2,132.3,135.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
